trackName,lyric_line,lyric_full
青春修煉手冊,"['經常會想 長大多好 有些事情卻只能想像', '想說就說 想做就做 為了明天的自己鼓掌', '這世界 的太陽 因為自信才能把我照亮', '這舞台 的中央 有我才閃亮 有我才能發著光', '跟著我左手右手 一個慢動作', '右手 左手 慢動作重播 這首歌 給你快樂', '你有沒有愛上我 跟著我 鼻子 眼睛', '動一動耳朵 裝乖 耍帥 換不停風格', '青春有太多 未知的猜測 成長的煩惱算什麼', '經常會想 長大多好 有些事情卻只能想像', '想說就說 想做就做 為了明天的自己鼓掌', '這世界 的太陽 因為自信才能把我照亮', '這舞台 的中央 有我才閃亮 有我才能發著光', '跟著我左手右手 一個慢動作', '右手 左手 慢動作重播 這首歌 給你快樂', '你有沒有愛上我 跟著我 鼻子 眼睛', '動一動耳朵 裝乖 耍帥 換不停風格', '青春有太多 未知的猜測 成長的煩惱算什麼', '跟著我左手右手 一個慢動作', '右手 左手 慢動作重播 這首歌 給你快樂', '你有沒有愛上我 跟著我 鼻子 眼睛', '動一動耳朵 裝乖 耍帥 換不停風格', '青春有太多 未知的猜測 成長的煩惱算什麼']",經常會想長大多好有些事情卻只能想像想說就說想做就做為了明天的自己鼓掌這世界的太陽因為自信才能把我照亮這舞台的中央有我才閃亮有我才能發著光跟著我左手右手一個慢動作右手左手慢動作重播這首歌給你快樂你有沒有愛上我跟著我鼻子眼睛動一動耳朵裝乖耍帥換不停風格青春有太多未知的猜測成長的煩惱算什麼經常會想長大多好有些事情卻只能想像想說就說想做就做為了明天的自己鼓掌這世界的太陽因為自信才能把我照亮這舞台的中央有我才閃亮有我才能發著光跟著我左手右手一個慢動作右手左手慢動作重播這首歌給你快樂你有沒有愛上我跟著我鼻子眼睛動一動耳朵裝乖耍帥換不停風格青春有太多未知的猜測成長的煩惱算什麼跟著我左手右手一個慢動作右手左手慢動作重播這首歌給你快樂你有沒有愛上我跟著我鼻子眼睛動一動耳朵裝乖耍帥換不停風格青春有太多未知的猜測成長的煩惱算什麼
美杜莎(Play World Tour Live),"['你愛她', '全世界在盛夏飄著雪', '心裡爬著蠍', '暮光泣著血', '我望著你背影', '狂飲鴆迷戀', '從神話中醒來', '遺失桂冠和愛', '任時光荏苒', '等忘川風乾', '我的美 被禁錮荊棘般的嫉妒', '蛇舞在髮際', '愛自有倨傲的王者', '沉迷的愚者', '輸贏的規則 我能怎樣呢', '我能怎樣呢', '呃呃呃', '誰都不能 看我眼睛的顏色', '我奢望愛 就像吞象的蛇', '這致命的愛火 已石化了我', '這致命的愛火 已石化了我', '唉唉唉 奧林匹斯山的神祇', '唉唉唉 不懂凡人愛的悲戚', '我是你藏在心裡那朵薔薇', '美得再傾城 也得不到祝福', '美杜莎為愛 願被心碎禁錮', '用嘆息當音符 彈奏著孤獨', '愛只有最後的勝者能', '被幸福認可有愛的資格', '我能怎樣呢 我能怎樣呢', '呃呃呃', '誰都不能 看我眼睛的顏色', '我奢望愛 就像吞象的蛇', '這致命的愛火 已石化了我', '這致命的愛火 已石化了我', '閉上雙眼 我就看不見', '那被寂寞石化 永夜了的世界', '誰能拯救我 請你解放我受的詛咒', '凝視著我 否則就還給我自由', '愛你 全世界在盛夏飄著雪', '心裡爬著蠍 暮光泣著血', '誰都不能 看我眼睛的顏色', '我奢望愛 就像吞象的蛇', '這致命的愛火 已石化了我', '這致命的愛火 已石化了我', '請你愛我 愛我 愛我', '美杜莎說 愛我 愛我']",你愛她全世界在盛夏飄著雪心裡爬著蠍暮光泣著血我望著你背影狂飲鴆迷戀從神話中醒來遺失桂冠和愛任時光荏苒等忘川風乾我的美被禁錮荊棘般的嫉妒蛇舞在髮際愛自有倨傲的王者沉迷的愚者輸贏的規則我能怎樣呢我能怎樣呢呃呃呃誰都不能看我眼睛的顏色我奢望愛就像吞象的蛇這致命的愛火已石化了我這致命的愛火已石化了我唉唉唉奧林匹斯山的神祇唉唉唉不懂凡人愛的悲戚我是你藏在心裡那朵薔薇美得再傾城也得不到祝福美杜莎為愛願被心碎禁錮用嘆息當音符彈奏著孤獨愛只有最後的勝者能被幸福認可有愛的資格我能怎樣呢我能怎樣呢呃呃呃誰都不能看我眼睛的顏色我奢望愛就像吞象的蛇這致命的愛火已石化了我這致命的愛火已石化了我閉上雙眼我就看不見那被寂寞石化永夜了的世界誰能拯救我請你解放我受的詛咒凝視著我否則就還給我自由愛你全世界在盛夏飄著雪心裡爬著蠍暮光泣著血誰都不能看我眼睛的顏色我奢望愛就像吞象的蛇這致命的愛火已石化了我這致命的愛火已石化了我請你愛我愛我愛我美杜莎說愛我愛我
大丈夫(Play World Tour Live),"['聽比說得多 不怕我囉嗦', '知道我難過 陪著我沉默', '手機桌布只有我 很多甜蜜小動作', '自己吃飯沒胃口 刷卡之前先問我', '喜歡我朋友 也會愛我的狗', '懂環保愛地球 保護我像英雄', '總是大方介紹我 什麼節日都記得', '陪我減肥吃蘋果 幫我買口紅', '誠實的嘴 可靠的肩 溫柔的眼', '何時出現 何時出現', '何時出現 何時出現', '會玩會工作 會瘋會生活', '會下廚會運動 會愛會作夢', '又像男孩又成熟 對我大方自己摳', '教我絕招打電動 什麼都有我', '誠實的嘴 可靠的肩 溫柔的眼', '可會出現 可會出現', '可會出現 可會出現', '大丈夫耍酷耍溫柔 肩膀什麼都扛得動', '我嘴唇輕輕動一動 就知道我在想什麼', '誠實的嘴 可靠的肩 溫柔的眼', '誠實的嘴 可靠的肩 溫柔的眼']",聽比說得多不怕我囉嗦知道我難過陪著我沉默手機桌布只有我很多甜蜜小動作自己吃飯沒胃口刷卡之前先問我喜歡我朋友也會愛我的狗懂環保愛地球保護我像英雄總是大方介紹我什麼節日都記得陪我減肥吃蘋果幫我買口紅誠實的嘴可靠的肩溫柔的眼何時出現何時出現何時出現何時出現會玩會工作會瘋會生活會下廚會運動會愛會作夢又像男孩又成熟對我大方自己摳教我絕招打電動什麼都有我誠實的嘴可靠的肩溫柔的眼可會出現可會出現可會出現可會出現大丈夫耍酷耍溫柔肩膀什麼都扛得動我嘴唇輕輕動一動就知道我在想什麼誠實的嘴可靠的肩溫柔的眼誠實的嘴可靠的肩溫柔的眼
美人計(Play World Tour Live),"['是誰的眼神鎖定我', '卻怕咬一口這蘋果', '城市叢林獵愛生物', '別當壁花和壁樹', '美人計點起這愛火', '別站在原地沒動作', '我只洩漏一點線索', '是誰為愛走鋼索', '曖昧只是小前戲', '捕捉愛的小遊戲', '誰在偷窺我的秘密', '心裡在打什麼主意', '我只不過補個唇蜜', '你也不用注目禮', '再沒有任何的禁忌', '別抗拒我的美人計', '獵愛動物的誘捕器', '男孩女孩要注意', '保留一點點神秘', '捕捉愛情的懸疑']",是誰的眼神鎖定我卻怕咬一口這蘋果城市叢林獵愛生物別當壁花和壁樹美人計點起這愛火別站在原地沒動作我只洩漏一點線索是誰為愛走鋼索曖昧只是小前戲捕捉愛的小遊戲誰在偷窺我的秘密心裡在打什麼主意我只不過補個唇蜜你也不用注目禮再沒有任何的禁忌別抗拒我的美人計獵愛動物的誘捕器男孩女孩要注意保留一點點神秘捕捉愛情的懸疑
愛無赦(Play World Tour Live),"['黑暗中牽著手', '我在搜索誰還躲著偷偷摸摸', '你的愛要自由', '只要溫柔能被感受便以足夠', '老掉牙的枷鎖', '幸福不是循規蹈矩就能擁有', '今晚的愛無赦', '就別再囉哩囉唆唯唯諾諾畏畏縮縮', '愛情大同 天下為公', '太陽下親吻我 我有把握', '就連石頭都會感動', '不必對誰負責', '你的執著要比他們都還長壽', '世界快速轉動', '是對是錯不過就是一個念頭', '趕上我的節奏 在我的王國', '你的感覺可以大聲嘶吼', '愛情大同 天下為公', '愛情大同 天下為公']",黑暗中牽著手我在搜索誰還躲著偷偷摸摸你的愛要自由只要溫柔能被感受便以足夠老掉牙的枷鎖幸福不是循規蹈矩就能擁有今晚的愛無赦就別再囉哩囉唆唯唯諾諾畏畏縮縮愛情大同天下為公太陽下親吻我我有把握就連石頭都會感動不必對誰負責你的執著要比他們都還長壽世界快速轉動是對是錯不過就是一個念頭趕上我的節奏在我的王國你的感覺可以大聲嘶吼愛情大同天下為公愛情大同天下為公
I'm Not Yours(feat. 安室奈美惠)(Play World Tour Live),"['你以為這是愛情起死回生的藥', '你耍的絕招 其實很搞笑', '聽過了九百次的梗 已變成騷擾', '颳風打雷沒有誰', '如果愛誰 命就給誰', '看起來 很淒美', '想起來 太謙卑']",你以為這是愛情起死回生的藥你耍的絕招其實很搞笑聽過了九百次的梗已變成騷擾颳風打雷沒有誰如果愛誰命就給誰看起來很淒美想起來太謙卑
特務J(Play World Tour Live),"['尖叫劃破漫長黑夜', '香水透露你的方位', '香味消失塞納河邊', '深夜流星勾引月圓', '蒙著面我跳過聖母院', '轉身我來到美麗的結界', '冒險開演', '鮮豔的刺 是我的識別', '我愛誰 也不愛誰', '我是愛情 派來的間諜', '把你定格在愛情盲點', '愛的不知不覺 卻永遠無法兌現', '尖叫劃破漫長黑夜', '香水透露你的方位', '香味消失塞納河邊', '深夜流星勾引月圓', '蒙著面我跳過聖母院', '轉身我來到美麗的結界 冒險開演', '鮮豔的刺 是我的識別', '我愛誰 也不愛誰', '我是愛情 派來的間諜', '把你定格在愛情盲點', '愛的不知不覺 卻永遠無法兌現', '愛情 有十誡 戒懶 戒自卑', '戒悶 戒愛現 戒膚淺', '愛情 有十誡 戒宅 戒失戀', '戒煙 戒永遠沒主見(沒主見 沒主見)', '把你定格在愛情盲點', '愛的不知不覺 卻永遠無法兌現', '讓你走進愛情不歸夜', '凡爾賽的玫瑰 是我最後的告別']",尖叫劃破漫長黑夜香水透露你的方位香味消失塞納河邊深夜流星勾引月圓蒙著面我跳過聖母院轉身我來到美麗的結界冒險開演鮮豔的刺是我的識別我愛誰也不愛誰我是愛情派來的間諜把你定格在愛情盲點愛的不知不覺卻永遠無法兌現尖叫劃破漫長黑夜香水透露你的方位香味消失塞納河邊深夜流星勾引月圓蒙著面我跳過聖母院轉身我來到美麗的結界冒險開演鮮豔的刺是我的識別我愛誰也不愛誰我是愛情派來的間諜把你定格在愛情盲點愛的不知不覺卻永遠無法兌現愛情有十誡戒懶戒自卑戒悶戒愛現戒膚淺愛情有十誡戒宅戒失戀戒煙戒永遠沒主見(沒主見沒主見)把你定格在愛情盲點愛的不知不覺卻永遠無法兌現讓你走進愛情不歸夜凡爾賽的玫瑰是我最後的告別
花蝴蝶(Play World Tour Live),"['環遊了世界 全世界', '卻發現 美麗沒有旗艦店', '誰穿著釘鞋 不肯變', '停止了自轉 變成一個繭', '你我 都希望特別', '流行是一種安全', '搔著悶騷的太陽穴', '你是花花世界裡限量版的花花蝴蝶', '美女們只是比較豁出去比較敢一點', '花蝴蝶的美 的豔', '的炫 若沒三審定讞', '那些路人甲們憑什麼發言惹人討厭', '快離開冬眠 趕快破繭', '別被無聊困在地球表面', '想靈魂出竅 甩平凡嘴臉', '就自創品牌 靠自己變臉', '當你 不刻意特別', '只要別越描越黑', '你的眼睛就會放電', '你是花花世界裡限量版的花花蝴蝶', '美女們只是比較豁出去比較敢一點', '花蝴蝶的美 的豔', '的炫 若沒三審定讞', '那些路人甲們憑什麼發言惹人討厭', '你可以瞬間飛去', '東京巴黎米蘭紐約', '別讓別人嘴裡的', '形容詞左右你視野', '如果有人的魅力', '足夠為這世紀代言', '那是她敢站出來', '變成蝴蝶飛舞翩翩', '你是花花世界裡限量版的花花蝴蝶', '美女們只是比較豁出去比較敢一點', '花蝴蝶的美 的豔', '的炫 若沒三審定讞', '那些路人甲們憑什麼發言惹人討厭(準備驚豔)', '你可以 身穿花花衣當限量的花蝴蝶', '你可以 比你想像中再愛現再敢一點', '你可以 自己決定美的最後三審定讞', '更可以讓路人甲閉嘴驚豔', '你是花花世界裡限量版的花花蝴蝶', '美女們只是比較豁出去比較敢一點', '花蝴蝶的美 的豔 的炫 若沒三審定讞', '那些路人甲們憑什麼發言惹人討厭(準備驚豔)']",環遊了世界全世界卻發現美麗沒有旗艦店誰穿著釘鞋不肯變停止了自轉變成一個繭你我都希望特別流行是一種安全搔著悶騷的太陽穴你是花花世界裡限量版的花花蝴蝶美女們只是比較豁出去比較敢一點花蝴蝶的美的豔的炫若沒三審定讞那些路人甲們憑什麼發言惹人討厭快離開冬眠趕快破繭別被無聊困在地球表面想靈魂出竅甩平凡嘴臉就自創品牌靠自己變臉當你不刻意特別只要別越描越黑你的眼睛就會放電你是花花世界裡限量版的花花蝴蝶美女們只是比較豁出去比較敢一點花蝴蝶的美的豔的炫若沒三審定讞那些路人甲們憑什麼發言惹人討厭你可以瞬間飛去東京巴黎米蘭紐約別讓別人嘴裡的形容詞左右你視野如果有人的魅力足夠為這世紀代言那是她敢站出來變成蝴蝶飛舞翩翩你是花花世界裡限量版的花花蝴蝶美女們只是比較豁出去比較敢一點花蝴蝶的美的豔的炫若沒三審定讞那些路人甲們憑什麼發言惹人討厭(準備驚豔)你可以身穿花花衣當限量的花蝴蝶你可以比你想像中再愛現再敢一點你可以自己決定美的最後三審定讞更可以讓路人甲閉嘴驚豔你是花花世界裡限量版的花花蝴蝶美女們只是比較豁出去比較敢一點花蝴蝶的美的豔的炫若沒三審定讞那些路人甲們憑什麼發言惹人討厭(準備驚豔)
Love Love Love(Play World Tour Live),"['沒答案 沒答案 真愛在哪', '我的愛 我的愛 難道是他', '用力想 用力想 沒有回答', '百分百 戀愛 會是理想', '每個女孩都在期待', '完美的愛情', '小心翼翼又陷下去聰明糊塗心', '我的完美真命天子', '難道是你塔羅牌的答案很詭異', '你的距離和我只差零點幾毫米', '我的睫毛像在剪輯你一言一行', '我能感應彼此心跳是一樣頻率', '滿分愛情透過念力距離又拉近', '戀愛百分百', '其實在意你的心', '跨越101 那是理想標地', '我的眼神裡', '不時透露著訊息', '戀愛百分百', '其實知道你的心', '不得不相信', '幸福就在附近', '有一點曖昧', '偷偷獨自的開心', '你的距離和我只差零點幾毫米', '我的睫毛像在剪輯你一言一行', '我能感應彼此心跳是一樣頻率', '喔百分百的愛情', '不會是難題', '戀愛百分百', '其實在意你的心', '跨越101 那是理想標地', '我的眼神裡', '不時透露著訊息', '戀愛百分百', '其實知道你的心', '不得不相信', '幸福就在附近', '有一點曖昧', '偷偷獨自的開心', '戀愛百分百', '其實在意你的心', '跨越101 那是理想標地', '我的眼神裡', '不時透露著訊息', '戀愛百分百', '其實知道你的心', '不得不相信', '幸福就在附近', '有一點曖昧', '偷偷獨自的開心']",沒答案沒答案真愛在哪我的愛我的愛難道是他用力想用力想沒有回答百分百戀愛會是理想每個女孩都在期待完美的愛情小心翼翼又陷下去聰明糊塗心我的完美真命天子難道是你塔羅牌的答案很詭異你的距離和我只差零點幾毫米我的睫毛像在剪輯你一言一行我能感應彼此心跳是一樣頻率滿分愛情透過念力距離又拉近戀愛百分百其實在意你的心跨越101那是理想標地我的眼神裡不時透露著訊息戀愛百分百其實知道你的心不得不相信幸福就在附近有一點曖昧偷偷獨自的開心你的距離和我只差零點幾毫米我的睫毛像在剪輯你一言一行我能感應彼此心跳是一樣頻率喔百分百的愛情不會是難題戀愛百分百其實在意你的心跨越101那是理想標地我的眼神裡不時透露著訊息戀愛百分百其實知道你的心不得不相信幸福就在附近有一點曖昧偷偷獨自的開心戀愛百分百其實在意你的心跨越101那是理想標地我的眼神裡不時透露著訊息戀愛百分百其實知道你的心不得不相信幸福就在附近有一點曖昧偷偷獨自的開心
布拉格廣場(Play World Tour Live),"['琴鍵上 透著光', '彩繪的玻璃窗', '裝飾著歌德式教堂', '誰誰誰彈', '一段一段流浪憂傷', '我順著琴聲方向看見薔薇依附十八世紀的油畫上', '在旁 靜靜欣賞', '在想 你的浪漫', '在看 是否多久 都一樣', '夢醒來後我 一切都 都沒有', '我就站在布拉格黃昏的廣場', '在許願池 投下了希望', '那群白鴿 背對著夕陽', '那畫面太美我不敢看', '布拉格的廣場無人的走廊', '我一個人 跳著舞旋轉', '不遠地方 你遠遠吟唱', '沒有我你真的不習慣', '透著光 彩繪的玻璃窗', '裝飾著歌德式教堂', '誰誰誰彈', '一段一段流浪憂傷', '我順著琴聲方向看見薔薇依附十八世紀的油畫上', '布拉格的廣場無人的走廊', '我一個人 跳著舞旋轉', '不遠地方 你遠遠吟唱', '沒有我你真的不習', '在布拉格黃昏的廣場', '在許願池 投下了希望', '夢醒來後我 一切都 都沒有)', '那群白鴿 背對著夕陽', '(在旁 靜靜欣賞', '在想 你的浪漫', '在看 是否多久 都一樣)', '那畫面太美我不敢看', '布拉格的廣場擁擠的劇場', '安靜小巷 一家咖啡館', '夢醒來後我 一切都 都沒有)', '我在結帳 你在煮濃湯', '(在旁 靜靜欣賞', '在想 你的浪漫', '在看 是否多久 都一樣)', '這是故事最後的答案']",琴鍵上透著光彩繪的玻璃窗裝飾著歌德式教堂誰誰誰彈一段一段流浪憂傷我順著琴聲方向看見薔薇依附十八世紀的油畫上在旁靜靜欣賞在想你的浪漫在看是否多久都一樣夢醒來後我一切都都沒有我就站在布拉格黃昏的廣場在許願池投下了希望那群白鴿背對著夕陽那畫面太美我不敢看布拉格的廣場無人的走廊我一個人跳著舞旋轉不遠地方你遠遠吟唱沒有我你真的不習慣透著光彩繪的玻璃窗裝飾著歌德式教堂誰誰誰彈一段一段流浪憂傷我順著琴聲方向看見薔薇依附十八世紀的油畫上布拉格的廣場無人的走廊我一個人跳著舞旋轉不遠地方你遠遠吟唱沒有我你真的不習在布拉格黃昏的廣場在許願池投下了希望夢醒來後我一切都都沒有)那群白鴿背對著夕陽(在旁靜靜欣賞在想你的浪漫在看是否多久都一樣)那畫面太美我不敢看布拉格的廣場擁擠的劇場安靜小巷一家咖啡館夢醒來後我一切都都沒有)我在結帳你在煮濃湯(在旁靜靜欣賞在想你的浪漫在看是否多久都一樣)這是故事最後的答案
